survey,target,country,condition,arm,disambiguator,embedding_model,k_spec,k,captured_importance,oracle_acc,model_acc,random_acc,majority,value_over_random,cost_of_imperfect,error
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,model,20,0.107,0.5407,0.4593,0.3953,0.3613,0.064,0.0814,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0904,0.5173,0.4031,0.3675,0.3613,0.0356,0.1142,
ess_wave_11,eqparlv,Italy,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0735,0.5309,0.4084,0.3804,0.3613,0.028,0.1225,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,model,15,0.0887,0.5319,0.4398,0.3913,0.3613,0.0485,0.0921,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.1017,0.5173,0.3543,0.3675,0.3613,-0.0132,0.163,
ess_wave_11,eqparlv,Italy,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0816,0.5309,0.3839,0.3804,0.3613,0.0035,0.147,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,13,0.2042,0.3241,0.254,0.1735,0.1674,0.0805,0.0701,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.2253,0.3309,0.2311,0.1681,0.1674,0.063,0.0998,
ess_wave_11,stfgov,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.2367,0.3186,0.2506,0.1757,0.1674,0.0749,0.068,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,18,0.5911,0.3377,0.3292,0.1726,0.1674,0.1566,0.0085,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.1877,0.3309,0.2201,0.1681,0.1674,0.052,0.1108,
ess_wave_11,stfgov,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.442,0.3186,0.271,0.1757,0.1674,0.0953,0.0476,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,model,17,0.3863,0.3224,0.2886,0.1663,0.179,0.1223,0.0338,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0812,0.3286,0.14,0.1694,0.179,-0.0294,0.1886,
ess_wave_11,stfgov,France,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.1181,0.3343,0.1508,0.167,0.179,-0.0162,0.1835,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.3902,0.3258,0.2897,0.1653,0.179,0.1244,0.0361,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0781,0.3286,0.153,0.1694,0.179,-0.0164,0.1756,
ess_wave_11,stfgov,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.3912,0.3343,0.2852,0.167,0.179,0.1182,0.0491,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,15,0.1468,0.3962,0.3379,0.2833,0.2655,0.0546,0.0583,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0996,0.3549,0.2723,0.2654,0.2655,0.0069,0.0826,
ess_wave_11,eqparlv,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0703,0.3655,0.2838,0.2774,0.2655,0.0064,0.0817,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,15,0.1908,0.3962,0.2949,0.2833,0.2655,0.0116,0.1013,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0332,0.3549,0.2468,0.2654,0.2655,-0.0186,0.1081,
ess_wave_11,eqparlv,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1406,0.3655,0.2796,0.2774,0.2655,0.0022,0.0859,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,model,10,0.0109,0.3711,0.3139,0.3138,0.3241,0.0001,0.0572,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0,0.3592,0.3105,0.3183,0.3241,-0.0078,0.0487,
ess_wave_11,eqparlv,France,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0109,0.3711,0.3139,0.3138,0.3241,0.0001,0.0572,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,model,12,0.0348,0.366,0.3315,0.309,0.3241,0.0225,0.0345,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0,0.3592,0.2788,0.3183,0.3241,-0.0395,0.0804,
ess_wave_11,eqparlv,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0,0.3711,0.3354,0.3138,0.3241,0.0216,0.0357,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,model,10,0.4058,0.6631,0.6507,0.583,0.6116,0.0677,0.0124,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0928,0.6427,0.61,0.6024,0.6116,0.0076,0.0327,
ess_wave_11,bctprd,France,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.4058,0.6631,0.6507,0.583,0.6116,0.0677,0.0124,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,model,13,0.2179,0.6727,0.6478,0.5847,0.6116,0.0631,0.0249,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0928,0.6427,0.5986,0.6024,0.6116,-0.0038,0.0441,
ess_wave_11,bctprd,France,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1304,0.6631,0.6371,0.583,0.6116,0.0541,0.026,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.1469,0.7948,0.745,0.7404,0.7561,0.0046,0.0498,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0437,0.8016,0.7135,0.7488,0.7561,-0.0353,0.0881,
ess_wave_11,bctprd,Austria,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.1469,0.7948,0.745,0.7404,0.7561,0.0046,0.0498,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.1681,0.7957,0.7527,0.7408,0.7561,0.0119,0.043,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0437,0.8016,0.7092,0.7488,0.7561,-0.0396,0.0924,
ess_wave_11,bctprd,Austria,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0946,0.7948,0.7378,0.738,0.7561,-0.0002,0.057,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,9,0.8177,0.5717,0.578,0.3808,0.3738,0.1972,-0.0063,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,4,0.0247,0.623,0.3497,0.4037,0.3738,-0.054,0.2733,
latinobarometer,P8STGBS,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.8231,0.5738,0.5696,0.3824,0.3738,0.1872,0.0042,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.0436,0.5832,0.3435,0.389,0.3738,-0.0455,0.2397,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0266,0.5937,0.312,0.393,0.3738,-0.081,0.2817,
latinobarometer,P8STGBS,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.0336,0.5717,0.3225,0.3808,0.3738,-0.0583,0.2492,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-roberta-large-v1,model,1,0.0,0.625,0.5167,0.5266,0.5258,-0.0099,0.1083,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k5,1,0.0,0.625,0.5167,0.5266,0.5258,-0.0099,0.1083,
latinobarometer,SEXO,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k10,1,0.0,0.625,0.5167,0.5266,0.5258,-0.0099,0.1083,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,SEXO,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,1,0.0,0.633,0.5,0.5334,0.53,-0.0334,0.133,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,model,10,0.716,0.4904,0.4825,0.383,0.3927,0.0995,0.0079,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0607,0.4869,0.3342,0.3758,0.3927,-0.0416,0.1527,
latinobarometer,P8STGBS,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.716,0.4904,0.4825,0.383,0.3927,0.0995,0.0079,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,model,14,0.1323,0.4956,0.3892,0.3884,0.3927,0.0008,0.1064,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0714,0.4869,0.3325,0.3758,0.3927,-0.0433,0.1544,
latinobarometer,P8STGBS,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.0976,0.4904,0.3621,0.383,0.3927,-0.0209,0.1283,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,model,12,0.1183,0.3881,0.3447,0.3049,0.3055,0.0398,0.0434,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0739,0.3643,0.3004,0.3009,0.3055,-0.0005,0.0639,
latinobarometer,P8STGBS,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k10,9,0.1217,0.3736,0.3328,0.2956,0.3055,0.0372,0.0408,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,model,11,0.4762,0.3753,0.3711,0.3066,0.3055,0.0645,0.0042,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0455,0.3643,0.2681,0.3009,0.3055,-0.0328,0.0962,
latinobarometer,P8STGBS,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.4979,0.3847,0.3523,0.3021,0.3055,0.0502,0.0324,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,model,2,0.0,0.6175,0.5567,0.5393,0.52,0.0174,0.0608,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k5,2,0.0,0.6175,0.5567,0.5393,0.52,0.0174,0.0608,
latinobarometer,SEXO,Argentina,unprompted,C,nemotron,all-roberta-large-v1,k10,2,0.0,0.6175,0.5567,0.5393,0.52,0.0174,0.0608,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,model,2,0.1667,0.6175,0.5142,0.5393,0.52,-0.0251,0.1033,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k5,2,0.1667,0.6175,0.5142,0.5393,0.52,-0.0251,0.1033,
latinobarometer,SEXO,Argentina,country_provided,C,nemotron,all-roberta-large-v1,k10,2,0.1667,0.6175,0.5142,0.5393,0.52,-0.0251,0.1033,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,model,4,0.1202,0.6633,0.5943,0.6029,0.6246,-0.0086,0.069,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k5,4,0.1202,0.6633,0.5943,0.6029,0.6246,-0.0086,0.069,
latinobarometer,S20.A,Colombia,unprompted,C,nemotron,all-roberta-large-v1,k10,4,0.1202,0.6633,0.5943,0.6029,0.6246,-0.0086,0.069,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,model,5,0.63,0.6557,0.6625,0.597,0.6246,0.0655,-0.0068,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.63,0.6557,0.6625,0.597,0.6246,0.0655,-0.0068,
latinobarometer,S20.A,Colombia,country_provided,C,nemotron,all-roberta-large-v1,k10,5,0.63,0.6557,0.6625,0.597,0.6246,0.0655,-0.0068,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,3,0.7647,0.6935,0.6945,0.6411,0.6543,0.0534,-0.001,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,3,0.7647,0.6935,0.6945,0.6411,0.6543,0.0534,-0.001,
latinobarometer,S20.A,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,3,0.7647,0.6935,0.6945,0.6411,0.6543,0.0534,-0.001,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,5,0.28,0.6653,0.6794,0.6264,0.6543,0.053,-0.0141,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.28,0.6653,0.6794,0.6264,0.6543,0.053,-0.0141,
latinobarometer,S20.A,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,5,0.28,0.6653,0.6794,0.6264,0.6543,0.053,-0.0141,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,model,15,0.2324,0.2526,0.1939,0.1945,0.2096,-0.0006,0.0587,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.038,0.2443,0.1949,0.1873,0.2096,0.0076,0.0494,
latinobarometer,P61ST,Guatemala,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0526,0.239,0.2065,0.182,0.2096,0.0245,0.0325,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,model,19,0.1543,0.2369,0.197,0.2006,0.2096,-0.0036,0.0399,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.038,0.2443,0.1593,0.1873,0.2096,-0.028,0.085,
latinobarometer,P61ST,Guatemala,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1228,0.239,0.1813,0.182,0.2096,-0.0007,0.0577,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.569,0.8424,0.8413,0.5978,0.5828,0.2435,0.0011,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.4789,0.858,0.8227,0.5962,0.5828,0.2265,0.0353,
wvs,Q263,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.569,0.8424,0.8413,0.5978,0.5828,0.2435,0.0011,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,7,0.7099,0.857,0.8472,0.5949,0.5828,0.2523,0.0098,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.7324,0.858,0.8081,0.5962,0.5828,0.2119,0.0499,
wvs,Q263,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,7,0.7099,0.857,0.8472,0.5949,0.5828,0.2523,0.0098,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,model,18,0.474,0.495,0.4462,0.3106,0.2849,0.1356,0.0488,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.12,0.509,0.246,0.2917,0.2849,-0.0457,0.263,
wvs,Q40,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.2208,0.497,0.2679,0.2892,0.2849,-0.0213,0.2291,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,model,17,0.2664,0.502,0.257,0.306,0.2849,-0.049,0.245,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.1467,0.509,0.2401,0.2917,0.2849,-0.0516,0.2689,
wvs,Q40,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.2461,0.497,0.2709,0.2892,0.2849,-0.0183,0.2261,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,model,6,0.1615,0.6464,0.6126,0.377,0.4054,0.2356,0.0338,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0487,0.6554,0.5907,0.3787,0.4054,0.212,0.0647,
wvs,Q205,Andorra,unprompted,C,nemotron,all-roberta-large-v1,k10,6,0.1615,0.6464,0.6126,0.377,0.4054,0.2356,0.0338,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,model,8,0.1647,0.6255,0.6205,0.3686,0.4054,0.2519,0.005,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0487,0.6554,0.5807,0.3787,0.4054,0.202,0.0747,
wvs,Q205,Andorra,country_provided,C,nemotron,all-roberta-large-v1,k10,8,0.1647,0.6255,0.6205,0.3686,0.4054,0.2519,0.005,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.5819,0.5279,0.4507,0.3328,0.346,0.1179,0.0772,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0541,0.5182,0.2874,0.3439,0.346,-0.0565,0.2308,
wvs,Q205,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.5819,0.5279,0.4507,0.3328,0.346,0.1179,0.0772,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,8,0.0565,0.5279,0.4008,0.3328,0.346,0.068,0.1271,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0676,0.5182,0.4077,0.3439,0.346,0.0638,0.1105,
wvs,Q205,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,8,0.0565,0.5279,0.4008,0.3328,0.346,0.068,0.1271,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,model,8,0.0498,0.5481,0.4761,0.3855,0.4407,0.0906,0.072,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0084,0.5724,0.387,0.41,0.4407,-0.023,0.1854,
wvs,Q205,Germany,unprompted,C,nemotron,all-roberta-large-v1,k10,8,0.0498,0.5481,0.4761,0.3855,0.4407,0.0906,0.072,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,model,9,0.0224,0.5436,0.5219,0.3846,0.4407,0.1373,0.0217,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0042,0.5724,0.5029,0.41,0.4407,0.0929,0.0695,
wvs,Q205,Germany,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.0224,0.5436,0.5219,0.3846,0.4407,0.1373,0.0217,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,14,0.1333,0.3461,0.2366,0.2624,0.219,-0.0258,0.1095,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0656,0.3255,0.261,0.2215,0.219,0.0395,0.0645,
wvs,Q242,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.1106,0.3265,0.2405,0.2475,0.219,-0.007,0.086,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,9,0.1405,0.3314,0.2024,0.2442,0.219,-0.0418,0.129,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0246,0.3255,0.2053,0.2215,0.219,-0.0162,0.1202,
wvs,Q242,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,9,0.1405,0.3314,0.2024,0.2442,0.219,-0.0418,0.129,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,model,19,0.1667,0.5855,0.4858,0.4274,0.4497,0.0584,0.0997,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k5,5,0.0,0.5678,0.4037,0.44,0.4497,-0.0363,0.1641,
wvs,Q40,Macao SAR,unprompted,C,nemotron,all-roberta-large-v1,k10,10,0.0443,0.5513,0.4076,0.4192,0.4497,-0.0116,0.1437,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,model,12,0.1754,0.5689,0.4418,0.4229,0.4497,0.0189,0.1271,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k5,5,0.0574,0.5678,0.3753,0.44,0.4497,-0.0647,0.1925,
wvs,Q40,Macao SAR,country_provided,C,nemotron,all-roberta-large-v1,k10,10,0.1899,0.5513,0.4574,0.4192,0.4497,0.0382,0.0939,
